Broadway	218	1544809885	40.871216,-73.9141154
Broadway	218	42429704	40.8711588,-73.9139795
Broadway	219	42429255	40.871714,-73.9132764
Broadway	22	42428198	40.7406193,-73.9894421
Broadway	220	1544809872	40.8723563,-73.9128142
Broadway	220	42427507	40.8722414,-73.9126036
Broadway	225	1544782721	40.8742871,-73.910359
Broadway	225	1544809891	40.8746718,-73.9097899
Broadway	225	42427926	40.8745523,-73.9096352
Broadway	228	1544782730	40.8757242,-73.9083295
Broadway	228	42429287	40.875638,-73.9082537
Broadway	228	5871416389	40.8757899,-73.9083857
Broadway	23	42428201	40.7413643,-73.9891378
Broadway	25	42428212	40.7430428,-73.9891631
Broadway	26	42428216	40.7438166,-73.9890279
Broadway	27	42428220	40.7445363,-73.9888917
Broadway	28	42428223	40.7452886,-73.9887531
Broadway	29	42427787	40.7460483,-73.9886101
Broadway	3	42428458	40.7278276,-73.9947496
Broadway	30	42428227	40.7467961,-73.9884727
Broadway	31	42428232	40.7475458,-73.9883326
Broadway	32	6223969260	40.7483045,-73.9881935
Broadway	33	6224277869	40.7490303,-73.9880169
Broadway	34	4886228959	40.7498635,-73.987892
Broadway	35	42428253	40.7506824,-73.9878205
Broadway	36	42428258	40.751444,-73.9876732
Broadway	37	42428264	40.7521844,-73.9875229
Broadway	38	42428268	40.7528837,-73.9873365
Broadway	39	10268795787	40.7536655,-73.9871733
Broadway	39	42428272	40.7536222,-73.9870696
Broadway	4	42428460	40.728413,-73.994252
Broadway	40	10173490585	40.7543144,-73.9868481
Broadway	40	42428277	40.7543353,-73.9868976
Broadway	41	42428283	40.7550539,-73.9866712
Broadway	42	42428287	40.7558193,-73.9864249
Broadway	43	12055677929	40.7565845,-73.986159
Broadway	44	12055677931	40.7572664,-73.9858286
Broadway	47	42428303	40.759438,-73.9851371
Broadway	48	42428305	40.7601131,-73.9848206
Broadway	49	42428307	40.760804,-73.9845206
Broadway	50	42428308	40.7614503,-73.9840983
Broadway	51	42428310	40.7620858,-73.9836782
Broadway	52	42428312	40.7627381,-73.9832608
Broadway	53	42428313	40.763382,-73.9829033
Broadway	54	42428315	40.764058,-73.9825176
Broadway	55	42428321	40.7647849,-73.9822551
Broadway	56	42428328	40.7654683,-73.9820384
Broadway	57	42428329	40.7663007,-73.9818927
Broadway	58	42428332	40.7671354,-73.9817493
Broadway	59	11225191369	40.7676962,-73.9816785
Broadway	60	1061531429	40.7688965,-73.9819959
Broadway	60	42428570	40.7689504,-73.9822001
Broadway	61	1061531777	40.7696966,-73.9820135
Broadway	61	42421972	40.7697925,-73.982236
Broadway	62	1061531509	40.7705246,-73.9820391
Broadway	62	42428575	40.7706115,-73.9822476
Broadway	63	1061531447	40.7713507,-73.9820496
Broadway	63	42428579	40.7714348,-73.9822603
Broadway	64	1061531685	40.7721684,-73.9820764
Broadway	65	6173564360	40.7729979,-73.9821059
Broadway	65	9915469771	40.7730852,-73.9823112
Broadway	66	1061531707	40.7738424,-73.9821234
Broadway	66	42428595	40.7739227,-73.9823188
Broadway	67	1061531527	40.7746399,-73.9821073
Broadway	67	42428598	40.7747214,-73.9822972
Broadway	68	1061531787	40.7754477,-73.982069
Broadway	68	42428601	40.7755283,-73.9822622
Broadway	69	1061531608	40.7762516,-73.9820341
Broadway	69	42428604	40.7763295,-73.9822243
Broadway	70	1061531597	40.7770521,-73.9820009
Broadway	70	42428610	40.7771434,-73.9822172
Broadway	71	1061531448	40.7779462,-73.9821763
Broadway	71	1996323622	40.7778592,-73.9819708
Broadway	72	42428634	40.7787867,-73.9820522
Broadway	73	1061531757	40.779499,-73.9816284
Broadway	73	42428637	40.7795842,-73.9818317
Broadway	74	1061531500	40.7802483,-73.9814211
Broadway	74	42428640	40.7803341,-73.9816325
Broadway	75	1061531634	40.7809928,-73.9812112
Broadway	75	11655721360	40.7810772,-73.9814187
Broadway	76	1061531566	40.7817194,-73.9809824
Broadway	76	42428645	40.7818019,-73.9811764
Broadway	77	1061531695	40.7824512,-73.9807232
Broadway	77	42428648	40.7825317,-73.9809157
Broadway	78	1061531803	40.7831278,-73.9803916
Broadway	78	42428065	40.7832069,-73.9805809
Broadway	79	1061531454	40.783808,-73.9798812
Broadway	79	42428653	40.783893,-73.9800838
Broadway	8	42428473	40.7306005,-73.9924142
Broadway	80	11655721345	40.7844847,-73.9793825
Broadway	80	42421775	40.7845691,-73.9795827
Broadway	81	11655721348	40.7851211,-73.9789064
Broadway	81	42428657	40.7852101,-73.9791163
Broadway	82	11655721350	40.7857555,-73.9784379
Broadway	82	42428661	40.7858381,-73.9786335
Broadway	83	1061531550	40.7863807,-73.9779716
Broadway	83	42428663	40.7864652,-73.9781723
Broadway	84	11655721355	40.7870124,-73.9775145
Broadway	84	42421809	40.7870876,-73.9776916
Broadway	85	1061531839	40.7876288,-73.9769983
Broadway	85	42428670	40.7877015,-73.9771707
Broadway	86	1061531603	40.7882886,-73.9764311
Broadway	86	42428674	40.7883617,-73.9766064
Broadway	87	1061531637	40.7889354,-73.9758801
Broadway	87	42428678	40.7890078,-73.976052
Broadway	88	1061531810	40.7895628,-73.9754158
Broadway	88	42428682	40.7896363,-73.9755873
Broadway	89	1061531768	40.7901845,-73.9749558
Broadway	89	42422006	40.7902583,-73.9751294
Broadway	9	42428476	40.7311834,-73.9919247
Broadway	90	1061531682	40.7908085,-73.9744941
Broadway	90	42428689	40.7908834,-73.9746726
Broadway	91	1061531731	40.7914466,-73.9740219
Broadway	91	42428695	40.7915225,-73.9742027
Broadway	92	1061531736	40.7920649,-73.9735644
Broadway	92	42428701	40.7921405,-73.9737451
Broadway	93	1061531790	40.7926891,-73.9730999
Broadway	93	42428705	40.7927728,-73.9733006
Broadway	94	1061531847	40.7933157,-73.9726391
Broadway	94	42428709	40.7933995,-73.972839
Broadway	95	1061531593	40.793931,-73.9721589
Broadway	95	42428711	40.7940312,-73.972399
Broadway	96	1061531807	40.7946143,-73.9716646
Broadway	96	42428714	40.7947149,-73.9718975
Broadway	97	1061531504	40.795301,-73.971208
Broadway	97	42428716	40.7953849,-73.9714074
Broadway	98	1061531727	40.7959244,-73.9707469
Broadway	98	42428720	40.7960068,-73.9709423
Broadway	99	1061531730	40.7965554,-73.9702876
Broadway	99	42428723	40.7966367,-73.9704799
Broadway Alley	26	3903014639	40.7409695,-73.9822862
Broadway Alley	27	42454333	40.7415765,-73.9818234
Broadway Terrace	193	42433350	40.8579899,-73.9308883
Cabrini Boulevard	177	42428114	40.8482164,-73.94141
Cabrini Boulevard	177	5048446874	40.8481999,-73.9413247
Cabrini Boulevard	178	5048446875	40.8490098,-73.9410524
Cabrini Boulevard	178	60925991	40.8490251,-73.9411309
Cabrini Boulevard	179	60926078	40.849737,-73.940783
Cabrini Boulevard	180	42428107	40.8503859,-73.9405973
Cabrini Boulevard	181	12068591650	40.8513439,-73.9401693
Cabrini Boulevard	181	42428124	40.8513403,-73.9402682
Cabrini Boulevard	186	42428130	40.854677,-73.938652
Cabrini Boulevard	187	42428134	40.8556073,-73.937921
Cabrini Boulevard	187	595729852	40.8554719,-73.9380214
Cabrini Boulevard	190	42428144	40.8573519,-73.936584
Chittenden Avenue	186	42440083	40.8549812,-73.9393482
Chittenden Avenue	187	42436305	40.855905,-73.938616
Claremont Avenue	116	12029862494	40.8083988,-73.9649132
Claremont Avenue	116	3579426871	40.8084658,-73.9648621
Claremont Avenue	116	595314040	40.8086847,-73.9653822
Claremont Avenue	119	3579426874	40.810373,-73.963477
Claremont Avenue	120	470209122	40.810952,-73.9630559
Claremont Avenue	122	1332860731	40.8122569,-73.9621024
Columbus Avenue	100	42443403	40.795486,-73.9656255
Columbus Avenue	104	42443406	40.7979207,-73.9638432
Columbus Avenue	105	42437917	40.7985681,-73.9633705
Columbus Avenue	106	42421737	40.7992437,-73.9628734
Columbus Avenue	107	42432744	40.7999222,-73.9623828
Columbus Avenue	108	42443413	40.8005466,-73.9619296
Columbus Avenue	109	42443426	40.8011797,-73.9614635
Columbus Avenue	110	42435359	40.8017902,-73.9610669
Columbus Avenue	59	42440934	40.769231,-73.9847685
Columbus Avenue	60	1241742627	40.7698506,-73.9843204
Columbus Avenue	61	42421974	40.7704797,-73.9838597
Columbus Avenue	62	1241742563	40.7710965,-73.9834109
Columbus Avenue	63	42443313	40.7717305,-73.9829512
Columbus Avenue	65	9170816532	40.772973,-73.9820473
Columbus Avenue	66	3718672443	40.773612,-73.9815824
Columbus Avenue	67	4557495130	40.774231,-73.9811332
Columbus Avenue	68	42443326	40.7748544,-73.9806716
Columbus Avenue	69	42443329	40.7754797,-73.9802121
Columbus Avenue	70	42443332	40.7761092,-73.9797528
Columbus Avenue	71	42437384	40.7767307,-73.9793024
Columbus Avenue	72	42443336	40.7774164,-73.9787995
Columbus Avenue	73	42432558	40.7781042,-73.9783086
Columbus Avenue	74	42443341	40.7787449,-73.9778503
Columbus Avenue	75	42443344	40.7793715,-73.9773846
Columbus Avenue	76	42443346	40.7799947,-73.9769106
Columbus Avenue	77	42438859	40.7806719,-73.9764438
Columbus Avenue	78	42428061	40.7812798,-73.9759984
Columbus Avenue	79	42443347	40.7819606,-73.9754991
Columbus Avenue	80	42421769	40.7826383,-73.9750067
Columbus Avenue	81	42443280	40.7832589,-73.9745499
Columbus Avenue	82	42433565	40.7839166,-73.9740729
Columbus Avenue	83	42437300	40.7845451,-73.9736127
Columbus Avenue	84	42421803	40.7851818,-73.9731496
Columbus Avenue	85	42443349	40.7858123,-73.9726868
Columbus Avenue	86	42443353	40.7864968,-73.9721811
Columbus Avenue	87	42434158	40.7871744,-73.9716995
Columbus Avenue	88	42438043	40.7877988,-73.9712361
Columbus Avenue	89	42421996	40.7884325,-73.9707862
Columbus Avenue	90	42437050	40.7890588,-73.9703363
Columbus Avenue	91	4016646206	40.789698,-73.9698629
Columbus Avenue	92	42443363	40.7903176,-73.9694076
Columbus Avenue	93	42443366	40.7909442,-73.9689668
Columbus Avenue	94	42436985	40.7915736,-73.9684954
Columbus Avenue	95	42443373	40.7921969,-73.9680402
Columbus Avenue	96	42443381	40.792876,-73.9675451
Columbus Avenue	97	42443388	40.7935554,-73.9670321
Convent Avenue	127	42436734	40.8126972,-73.9531404
Convent Avenue	128	42448605	40.8135001,-73.9531087
Convent Avenue	129	42448607	40.8143012,-73.9530769
Convent Avenue	130	42448611	40.8150729,-73.9529724
Convent Avenue	131	42438246	40.8158605,-73.9528655
Convent Avenue	133	42434097	40.8172259,-73.9522674
Convent Avenue	135	42438839	40.8183904,-73.9508662
Convent Avenue	140	42427735	40.8214914,-73.948539
Convent Avenue	141	42447399	40.8221058,-73.9480802
Convent Avenue	142	42438291	40.8227363,-73.9476376
Convent Avenue	143	42443658	40.8233637,-73.9471685
Convent Avenue	144	42444854	40.8239826,-73.9467254
Convent Avenue	145	42434259	40.8246596,-73.946223
Convent Avenue	146	42448655	40.8253247,-73.9457322
Convent Avenue	147	42448661	40.8259476,-73.9452763
Convent Avenue	148	42439210	40.8265704,-73.94482
Convent Avenue	149	42434338	40.8271966,-73.9443629
Convent Avenue	150	42443582	40.8278201,-73.9439099
Convent Avenue	151	42448674	40.8283084,-73.943131
Convent Avenue	152	2504882506	40.828736,-73.942224
Dyer Avenue	30	42434465	40.7512711,-73.9989993
Dyer Avenue	30	427841071	40.7518133,-73.9997474
Dyer Avenue	30	427841073	40.7518775,-73.9996131
Dyer Avenue	31	427840998	40.7522065,-73.9993807
Dyer Avenue	31	427841062	40.7522423,-73.999467
Dyer Avenue	34	42434427	40.7539458,-73.9976109
Dyer Avenue	35	1533280147	40.7546303,-73.997161
Dyer Avenue	35	7037071175	40.754589,-73.9970628
Dyer Avenue	36	42434429	40.7552202,-73.9966484
Dyer Avenue	36	427842070	40.7551147,-73.9963969
Dyer Avenue	40	42424789	40.7576654,-73.9948115
Dyer Avenue	41	42434434	40.7583714,-73.994391
Dyer Avenue	42	42434439	40.7589778,-73.9939368
East End Avenue	79	42451744	40.7704153,-73.9480635
East End Avenue	80	42438513	40.7710722,-73.9475897
East End Avenue	81	42451754	40.7717169,-73.9471185
East End Avenue	82	42439416	40.772351,-73.946656
East End Avenue	83	42448257	40.7729859,-73.9461964
East End Avenue	84	42435522	40.7736238,-73.9457297
East End Avenue	85	42451766	40.7742524,-73.945268
East End Avenue	86	42429348	40.7749461,-73.9447748
East End Avenue	87	42451773	40.7756198,-73.9442812
East End Avenue	88	42445757	40.7762511,-73.943831
East End Avenue	89	42436556	40.7768958,-73.9433989
East End Avenue	90	4378236625	40.77755,-73.9430356
Edgecombe Avenue	135	42439588	40.817116,-73.948009
Edgecombe Avenue	136	42439590	40.81776,-73.947441
Edgecombe Avenue	137	42439598	40.81838,-73.94698
Edgecombe Avenue	138	42435981	40.819006,-73.946522
Edgecombe Avenue	139	42439599	40.819628,-73.946065
Edgecombe Avenue	140	42433789	40.820255,-73.945613
Edgecombe Avenue	141	42439601	40.8208736,-73.9451567
Edgecombe Avenue	142	42438288	40.8214604,-73.9446041
Edgecombe Avenue	142	42439613	40.8215516,-73.9448439
Edgecombe Avenue	145	42434255	40.823655,-73.9438503
Edgecombe Avenue	150	42439620	40.826821,-73.941536
Edgecombe Avenue	155	42439673	40.8304568,-73.9403469
Edgecombe Avenue	158	42439711	40.832685,-73.939676
Edgecombe Avenue	159	42438255	40.833278,-73.939155
Edgecombe Avenue	160	42439718	40.833843,-73.938492
Edgecombe Avenue	162	42439721	40.834889,-73.937751
Edgecombe Avenue	163	42439724	40.83569,-73.937383
Edgecombe Avenue	164	42439728	40.836469,-73.937023
Edgecombe Avenue	165	42437316	40.837193,-73.936691
Edgecombe Avenue	166	42439730	40.83785,-73.936383
Edgecombe Avenue	167	42432218	40.8381008,-73.9362457
Edgecombe Avenue	170	765367023	40.8408049,-73.9354698
Edgecombe Avenue	170	9908577524	40.8408796,-73.9354807
First Avenue Loop	16	42439323	40.732664,-73.9816006
First Avenue Loop	18	42437289	40.7338271,-73.9807369
Fort George Avenue	193	42433151	40.8568009,-73.928266
Fort Washington Avenue	159	42427086	40.8353715,-73.9441039
Fort Washington Avenue	160	42427112	40.8363811,-73.9445746
Fort Washington Avenue	161	42427115	40.8370771,-73.9442977
Fort Washington Avenue	162	42427122	40.8377866,-73.9440172
Fort Washington Avenue	163	42427126	40.8384634,-73.9437512
Fort Washington Avenue	164	42427128	40.839174,-73.943465
Fort Washington Avenue	165	42427133	40.8401941,-73.9430682
Fort Washington Avenue	168	42427136	40.8421541,-73.9422847
Fort Washington Avenue	169	42427139	40.8428216,-73.9420178
Fort Washington Avenue	170	42427143	40.8434507,-73.9416342
Fort Washington Avenue	171	42427146	40.8440509,-73.9411456
Fort Washington Avenue	172	42427150	40.844695,-73.9408022
Fort Washington Avenue	173	42427152	40.8453757,-73.9405244
Fort Washington Avenue	174	42427156	40.8460446,-73.9402488
Fort Washington Avenue	175	42427159	40.8465308,-73.9400565
Fort Washington Avenue	176	42427164	40.8472122,-73.9397798
Fort Washington Avenue	177	42427168	40.847842,-73.9395229
Fort Washington Avenue	178	60925950	40.8486832,-73.9391834
Fort Washington Avenue	179	60926076	40.8493131,-73.9389291
Fort Washington Avenue	180	42427185	40.8499994,-73.9386521
Fort Washington Avenue	181	42427190	40.850909,-73.938284
Fort Washington Avenue	183	42427196	40.852128,-73.937819
Fort Washington Avenue	185	42427206	40.85338,-73.937435
Fort Washington Avenue	187	42427212	40.8551136,-73.9369042
Fort Washington Avenue	190	42427216	40.857109,-73.935602
Frederick Douglass Boulevard	111	42435743	40.8012375,-73.9576916
Frederick Douglass Boulevard	112	42435746	40.8018566,-73.9572369
Frederick Douglass Boulevard	113	42431207	40.8024899,-73.9567756
Frederick Douglass Boulevard	114	42435755	40.8031162,-73.95632
Frederick Douglass Boulevard	115	42435761	40.8037455,-73.9558634
Frederick Douglass Boulevard	116	42435763	40.8044178,-73.9553696
Frederick Douglass Boulevard	117	42435766	40.8050938,-73.9548742
Frederick Douglass Boulevard	118	4708064890	40.805728,-73.9544117
Frederick Douglass Boulevard	119	42435775	40.8063523,-73.9539576
Frederick Douglass Boulevard	120	42429741	40.8069824,-73.9534985
Frederick Douglass Boulevard	121	42435785	40.8076082,-73.9530399
Frederick Douglass Boulevard	122	42435794	40.808235,-73.9525797
Frederick Douglass Boulevard	123	42435802	40.8088651,-73.9521304
Frederick Douglass Boulevard	124	42435803	40.8094996,-73.9516742
Frederick Douglass Boulevard	125	42435805	40.8101762,-73.9511777
Frederick Douglass Boulevard	126	4888388399	40.810843,-73.95068
Frederick Douglass Boulevard	127	42435810	40.811478,-73.950216
Frederick Douglass Boulevard	128	42435814	40.812103,-73.949757
Frederick Douglass Boulevard	129	1905863520	40.812727,-73.949301
Frederick Douglass Boulevard	131	42435825	40.813938,-73.948419
Frederick Douglass Boulevard	132	42429538	40.81458,-73.947947
Frederick Douglass Boulevard	133	42434113	40.815207,-73.947489
Frederick Douglass Boulevard	134	42435837	40.81583,-73.947034
Frederick Douglass Boulevard	135	42435844	40.8165065,-73.9465427
Frederick Douglass Boulevard	136	42435850	40.817175,-73.946055
Frederick Douglass Boulevard	137	42435852	40.8178,-73.945598
Frederick Douglass Boulevard	138	42435856	40.818424,-73.945141
Frederick Douglass Boulevard	139	42435858	40.819047,-73.944687
Frederick Douglass Boulevard	140	42433785	40.819674,-73.9442303
Frederick Douglass Boulevard	141	42435860	40.8202938,-73.9437782
Frederick Douglass Boulevard	142	42435861	40.820917,-73.943322
Frederick Douglass Boulevard	143	42435863	40.821542,-73.942865
Frederick Douglass Boulevard	144	42435865	40.822164,-73.942411
Frederick Douglass Boulevard	145	42434249	40.8228413,-73.9419205
Frederick Douglass Boulevard	146	42435869	40.8235077,-73.9414281
Frederick Douglass Boulevard	147	42435873	40.824132,-73.940971
Frederick Douglass Boulevard	148	42435876	40.824757,-73.940515
Frederick Douglass Boulevard	149	42434308	40.825379,-73.940054
Frederick Douglass Boulevard	150	42435881	40.8260017,-73.9396061
Frederick Douglass Boulevard	151	42435885	40.826626,-73.939149
Frederick Douglass Boulevard	152	42435891	40.8272499,-73.9386924
Frederick Douglass Boulevard	153	42435894	40.827877,-73.938237
Frederick Douglass Boulevard	154	42435898	40.8285,-73.937782
Frederick Douglass Boulevard	156	5691974669	40.8300279,-73.9366532
Galvin Avenue	40	42446506	40.758846,-73.9975781
Galvin Avenue	41	42423836	40.7593876,-73.9969538
Greenwich Avenue	10	42432194	40.7346949,-73.9999737
Greenwich Avenue	11	42430828	40.7365975,-74.0011098
Greenwich Avenue	12	42432208	40.7376609,-74.001755
Greenwich Avenue	13	42429378	40.7387436,-74.0024001
Greenwich Avenue	8	42430237	40.7336634,-73.9995234
Haven Avenue	168	42427136	40.8421541,-73.9422847
Haven Avenue	169	42447419	40.8432059,-73.9429517
Haven Avenue	170	42449801	40.8439081,-73.9427146
Haven Avenue	171	42435002	40.8446105,-73.9424729
Haven Avenue	172	42449804	40.8453393,-73.9423607
Haven Avenue	173	42429479	40.8462601,-73.9426268
Haven Avenue	176	42436832	40.8476869,-73.9421969
Haven Avenue	177	60926616	40.8483251,-73.9420607
Haven Avenue	181	9166213997	40.8513723,-73.9412123
Hillside Avenue	197	42421791	40.859944,-73.926786
Hudson Boulevard East	33	6636032331	40.7545174,-74.0010655
Hudson Boulevard East	34	3270031002	40.755166,-74.0005225
Hudson Boulevard East	35	3270031028	40.7558116,-73.9999743
Hudson Boulevard East	36	3270031030	40.7564056,-73.9994672
Hudson Boulevard East	36	9421933505	40.7563799,-73.9994045
Hudson Boulevard East	37	8592620027	40.7569803,-73.9989119
Hudson Boulevard West	33	6656258478	40.754766,-74.001629
Hudson Boulevard West	35	5165632724	40.7560242,-74.0004455
Hudson Boulevard West	36	3270031031	40.7565953,-73.9999215
Hudson Boulevard West	37	9421943093	40.7571762,-73.9993866
Jackson Avenue	165	5748721453	40.8374807,-73.9373838
Lenox Avenue Approach	110	3099327964	40.7982754,-73.9525303
Lenox Avenue Approach	110	42426374	40.7982188,-73.952396
Lexington Avenue	100	42447176	40.7884305,-73.9490654
Lexington Avenue	101	42438949	40.789061,-73.9486102
Lexington Avenue	102	42430479	40.7896902,-73.9481549
Lexington Avenue	103	42434895	40.7903181,-73.9476894
Lexington Avenue	104	42436619	40.7909456,-73.9472304
Lexington Avenue	105	42447179	40.7915775,-73.9467764
Lexington Avenue	106	42447182	40.7922499,-73.9462871
Lexington Avenue	107	42445823	40.79293,-73.9457883
Lexington Avenue	108	42436644	40.7935598,-73.9453291
Lexington Avenue	109	42447187	40.794183,-73.9448716
Lexington Avenue	110	42434384	40.7948079,-73.9444165
Lexington Avenue	111	42447192	40.7954494,-73.9439488
Lexington Avenue	112	42447196	40.7960809,-73.9434893
Lexington Avenue	115	42435395	40.79795,-73.9421243
Lexington Avenue	116	42447199	40.7986336,-73.9416222
Lexington Avenue	117	42447201	40.7993112,-73.9411335
Lexington Avenue	118	42439489	40.7999397,-73.9406719
Lexington Avenue	119	42435230	40.800568,-73.9402084
Lexington Avenue	120	42443819	40.8011859,-73.9397578
Lexington Avenue	121	42447206	40.80182,-73.9392953
Lexington Avenue	122	42445189	40.8024528,-73.9388372
Lexington Avenue	123	42447207	40.8030771,-73.9383782
Lexington Avenue	124	42438772	40.8037081,-73.9379207
Lexington Avenue	125	42444457	40.8043802,-73.9374253
Lexington Avenue	126	42434129	40.8050563,-73.9369374
Lexington Avenue	127	42447208	40.8056792,-73.9364782
Lexington Avenue	128	42447209	40.8062963,-73.9360272
Lexington Avenue	129	42424757	40.8069238,-73.9355669
Lexington Avenue	130	42447210	40.8075469,-73.935112
Lexington Avenue	131	371337145	40.8081964,-73.9347058
Lexington Avenue	21	42438174	40.7382279,-73.9856739
Lexington Avenue	22	42440325	40.7388483,-73.9852454
Lexington Avenue	23	42446925	40.7395138,-73.9847521
Lexington Avenue	24	42436582	40.7401771,-73.9842672
Lexington Avenue	25	2302133933	40.7408008,-73.9838155
Lexington Avenue	26	42429890	40.7414165,-73.9833669
Lexington Avenue	27	42446932	40.7420359,-73.9829129
Lexington Avenue	28	42446270	40.7426527,-73.9824654
Lexington Avenue	29	42436751	40.7432748,-73.9820126
Lexington Avenue	30	8482948064	40.7438936,-73.9815661
Lexington Avenue	31	42446933	40.744506,-73.9811301
Lexington Avenue	32	42446934	40.745128,-73.9806722
Lexington Avenue	33	42446935	40.7457461,-73.9802235
Lexington Avenue	34	42445374	40.7464063,-73.9797439
Lexington Avenue	35	42434954	40.7470801,-73.979255
Lexington Avenue	36	42446941	40.7476983,-73.9788024
Lexington Avenue	37	42446942	40.7483165,-73.9783537
Lexington Avenue	38	42446945	40.7489232,-73.9779117
Lexington Avenue	39	42445656	40.7495681,-73.9774418
Lexington Avenue	40	42446949	40.7501766,-73.9769987
Lexington Avenue	41	42432444	40.7507901,-73.9765535
Lexington Avenue	42	11337295604	40.7514392,-73.9760552
Lexington Avenue	43	42446971	40.7521215,-73.9755534
Lexington Avenue	44	42446977	40.752741,-73.975102
Lexington Avenue	45	42444049	40.753367,-73.974648
Lexington Avenue	46	42434085	40.7539937,-73.9741902
Lexington Avenue	47	42446986	40.7546125,-73.9737345
Lexington Avenue	48	42446987	40.7552316,-73.9732717
Lexington Avenue	49	42438889	40.75587,-73.97282
Lexington Avenue	50	42446991	40.756498,-73.972362
Lexington Avenue	51	42440459	40.7571246,-73.9719073
Lexington Avenue	52	42446994	40.7577574,-73.9714431
Lexington Avenue	53	42436705	40.7583781,-73.9709896
Lexington Avenue	54	42446998	40.7590024,-73.970533
Lexington Avenue	55	4862610026	40.7596371,-73.970072
Lexington Avenue	56	42443614	40.7602528,-73.9696237
Lexington Avenue	57	42432847	40.7609304,-73.9691328
Lexington Avenue	58	42447007	40.7616103,-73.9686382
Lexington Avenue	59	42447009	40.7622304,-73.9681876
Lexington Avenue	60	42447020	40.7628736,-73.9677191
Lexington Avenue	61	42436516	40.7634846,-73.9672732
Lexington Avenue	62	42447030	40.7641121,-73.9668167
Lexington Avenue	63	42429976	40.764739,-73.9663609
Lexington Avenue	64	42431654	40.7653629,-73.965901
Lexington Avenue	65	42447060	40.7659911,-73.9654486
Lexington Avenue	66	42447069	40.7666145,-73.9649882
Lexington Avenue	67	42437433	40.7672413,-73.9645312
Lexington Avenue	68	42431678	40.7678647,-73.9640765
Lexington Avenue	69	42447076	40.7684894,-73.9636212
Lexington Avenue	70	42429688	40.7691137,-73.9631686
Lexington Avenue	71	42445232	40.7697511,-73.9627039
Lexington Avenue	72	42436484	40.7704253,-73.9622127
Lexington Avenue	73	42438798	40.7711121,-73.9617094
Lexington Avenue	74	42439559	40.7717414,-73.9612509
Lexington Avenue	75	42430060	40.7723765,-73.9607791
Lexington Avenue	76	42447084	40.7730155,-73.9603206
Lexington Avenue	77	42446466	40.7736555,-73.9598542
Lexington Avenue	78	42436917	40.7742796,-73.9593972
Lexington Avenue	79	42447105	40.7749669,-73.9588958
Lexington Avenue	80	42438498	40.775645,-73.9583993
Lexington Avenue	81	42447115	40.7762807,-73.957939
Lexington Avenue	82	42439399	40.7769156,-73.9574742
Lexington Avenue	83	42447126	40.7775539,-73.9570119
Lexington Avenue	84	42435509	40.7781874,-73.956549
Lexington Avenue	85	42447132	40.7788196,-73.9560836
Lexington Avenue	86	42429334	40.7795073,-73.9555832
Lexington Avenue	87	42447136	40.7801748,-73.9550942
Lexington Avenue	88	42445738	40.7808061,-73.9546344
Lexington Avenue	89	42436544	40.7814307,-73.9541807
Lexington Avenue	90	42444814	40.7820567,-73.9537232
Lexington Avenue	91	42447144	40.7826939,-73.953256
Lexington Avenue	92	42447149	40.7833098,-73.9528082
Lexington Avenue	93	4163883691	40.7839392,-73.9523473
Lexington Avenue	94	42444495	40.7845692,-73.951892
Lexington Avenue	95	42434169	40.7851972,-73.9514317
Lexington Avenue	96	42447166	40.7858747,-73.9509302
Lexington Avenue	97	42447169	40.7865479,-73.9504365
Lexington Avenue	98	42447174	40.7871827,-73.9499793
Lexington Avenue	99	42445259	40.7878098,-73.949529
Madison Avenue	101	42438963	40.7904162,-73.951839
Madison Avenue	102	42430474	40.7910474,-73.9513807
Madison Avenue	103	42434905	40.791675,-73.9509196
Madison Avenue	104	42436610	40.7923067,-73.9504667
Madison Avenue	105	42446132	40.7929332,-73.9500043
Madison Avenue	106	42446138	40.7936162,-73.9495058
Madison Avenue	107	42445843	40.7942835,-73.9490156
Madison Avenue	108	42436640	40.7949134,-73.9485565
Madison Avenue	109	42446147	40.7955444,-73.9480973
Madison Avenue	110	42434377	40.7961631,-73.9476486
Madison Avenue	111	42446152	40.7968004,-73.9471765
Madison Avenue	112	42446155	40.7974442,-73.9467077
Madison Avenue	115	42435388	40.7992916,-73.9453586
Madison Avenue	116	42446161	40.7999781,-73.9448411
Madison Avenue	117	42446164	40.8006644,-73.9443571
Madison Avenue	118	42439486	40.8012913,-73.9439003
Madison Avenue	119	42435211	40.8019202,-73.9434351
Madison Avenue	120	42443817	40.8025484,-73.9429883
Madison Avenue	121	42446169	40.8031793,-73.94254
Madison Avenue	122	42445183	40.8038123,-73.9420768
Madison Avenue	123	42446171	40.804439,-73.94162
Madison Avenue	124	42438704	40.8050631,-73.9411468
Madison Avenue	125	42444453	40.8057387,-73.9406432
Madison Avenue	126	42434122	40.8064085,-73.9401645
Madison Avenue	127	42446177	40.8070341,-73.9397061
Madison Avenue	128	42446182	40.8076491,-73.9392584
Madison Avenue	129	2799368116	40.8082841,-73.9387971
Madison Avenue	130	42446184	40.8089094,-73.9383407
Madison Avenue	131	42446187	40.8095324,-73.9378846
Madison Avenue	132	42446190	40.8101814,-73.9374066
Madison Avenue	135	2481877063	40.8119775,-73.9360407
Madison Avenue	135	2481877071	40.8122004,-73.9363359
Madison Avenue	135	42437929	40.8120554,-73.9359818
