Street1,Street2,Borough,Lat,Lon,Nodes
Dunkirk Street,Galway Avenue,Queens,40.699015,-73.771379,42866736
Dunkirk Street,Hilburn Avenue,Queens,40.698301,-73.770877,42937649
Dunkirk Street,Ilion Avenue,Queens,40.697677,-73.770288,42925606
Dunkirk Street,Jordan Avenue,Queens,40.697066,-73.769699,42870972
Dunkirk Street,Liberty Avenue,Queens,40.705239,-73.775009,42937639
Dunkirk Street,Murdock Avenue,Queens,40.696664,-73.769298,42927815
Dunkirk Street,Newburg Street,Queens,40.692764,-73.765214,42852267
Dunkirk Street,Quencer Road,Queens,40.696164,-73.768797,42915549
Dunkirk Street,Rome Drive,Queens,40.694975,-73.767586,42932461
Dunkirk Street,Sullivan Road,Queens,40.694409,-73.767011,42896384
Dunkirk Street,Tioga Drive,Queens,40.693853,-73.766425,42896148
Dunkirk Street,Wood Street,Queens,40.699472,-73.771611,42890989/5921930599
Dunlop Avenue,Hannibal Street,Queens,40.703207,-73.771213,42878013
Dunlop Avenue,Liberty Avenue,Queens,40.704135,-73.769825,42935693
Dunne Court,East 7th Street,Brooklyn,40.589958,-73.962591,42485336
Dunton Avenue,Dunton Street,Queens,40.721172,-73.76375,42838492
Dunton Avenue,Marengo Street,Queens,40.720103,-73.765324,42827120
Dunton Avenue,Pompeii Avenue,Queens,40.719436,-73.768,42855198
Dunton Avenue,Salerno Avenue,Queens,40.719433,-73.770252,42874800
Dunton Street,Epsom Course,Queens,40.724291,-73.765381,42838445
Dunton Street,Keno Avenue,Queens,40.722392,-73.764895,42788391
Dunton Street,Pompeii Avenue,Queens,40.722028,-73.764568,42838468
Dunton Street,Pompeii Road,Queens,40.721603,-73.764117,42838477
Dunton Street,Romeo Court,Queens,40.723486,-73.764912,42838447
Dupont Street,Franklin Street,Brooklyn,40.73556,-73.958527,42520827
Dupont Street,Leggett Avenue,Bronx,40.811544,-73.894521,5430173629
Dupont Street,Manhattan Avenue,Brooklyn,40.735873,-73.955191,42535635
Dupont Street,McGuinness Boulevard,Brooklyn,40.736101,-73.952749,42513176/42513233
Dupont Street,Oak Point Avenue,Bronx,40.80905,-73.893891,42769972
Dupont Street,Provost Street,Brooklyn,40.736348,-73.950157,42499745
Durant Avenue,Emmet Avenue,Staten Island,40.558134,-74.129726,42949325
Durant Avenue,Fieldway Avenue,Staten Island,40.549589,-74.141499,42997095
Durant Avenue,Hillside Terrace,Staten Island,40.546816,-74.144647,42952040
Durant Avenue,Hopkins Avenue,Staten Island,40.557033,-74.130907,42974792
Durant Avenue,Justin Avenue,Staten Island,40.554857,-74.133524,42997052
Durant Avenue,Keegans Lane,Staten Island,40.551069,-74.139479,42961545
Durant Avenue,Kelvin Avenue,Staten Island,40.554344,-74.134237,42974318
Durant Avenue,Monticello Terrace,Staten Island,40.545701,-74.146732,42965950
Durant Avenue,Ocean Road,Staten Island,40.546816,-74.144647,42952040
Durant Avenue,Redgrave Avenue,Staten Island,40.552905,-74.136558,42997067
Durant Avenue,Spratt Avenue,Staten Island,40.556274,-74.131744,42966055
Durant Avenue,Taunton Street,Staten Island,40.553356,-74.135833,42968632
Durgess Street,Old Town Road,Staten Island,40.596196,-74.090292,42949797
Durgess Street,Urbana Street,Staten Island,40.59807,-74.089555,42949794
Durland Place,Glenwood Road,Brooklyn,40.642258,-73.906812,42515675
Duryea Avenue,East 233rd Street,Bronx,40.889336,-73.834665,1346527319
Duryea Avenue,Nuvern Avenue,Bronx,40.893196,-73.836149,42749396
Duryea Avenue,Pratt Avenue,Bronx,40.889336,-73.834665,1346527319
Duryea Avenue,Strang Avenue,Bronx,40.891719,-73.83559,42749393
Duryea Place,East 22nd Street,Brooklyn,40.645385,-73.956707,42534762
Duryea Place,Flatbush Avenue,Brooklyn,40.645302,-73.958037,42491715
Dustan Street,Maple Terrace,Staten Island,40.564009,-74.101062,42978507
Dustan Street,Neptune Street,Staten Island,40.565131,-74.100055,43002142
Dustan Street,Seafoam Street,Staten Island,40.564494,-74.10064,43002145
Dustan Street,Topping Street,Staten Island,40.563364,-74.101634,43002156
Dustan Street,Waterside Street,Staten Island,40.564814,-74.100354,43002143
Dustan Street,Wavecrest Street,Staten Island,40.564195,-74.100901,43002150
Dutch Kills Street,Jackson Avenue,Queens,40.747761,-73.940651,9982698546/6643455983
Dutch Street,Fulton Street,Manhattan,40.709871,-74.007041,42440284
Dutch Street,John Street,Manhattan,40.709098,-74.007816,42440340
Dutchess Avenue,Forest Road,Staten Island,40.593846,-74.102715,42972286
Dutchess Avenue,Norden Street,Staten Island,40.594399,-74.102122,42972283
Dutchess Avenue,Rochelle Street,Staten Island,40.595505,-74.100949,42972279
Dutchess Avenue,Vista Avenue,Staten Island,40.59758,-74.096053,10778890372
Dwarf Street,Forest Avenue,Staten Island,40.627842,-74.169082,42953625
Dwight Avenue,Hartman Lane,Queens,40.601671,-73.765284,42816432
Dwight Eisenhower Promenade,Path of Commerce,Queens,40.74787,-73.839335,42916432
Dwight Eisenhower Promenade,Promenade of Industry,Queens,40.747903,-73.839033,42871487
Dwight Eisenhower Promenade,United Nations Avenue South,Queens,40.74704,-73.842167,42866426
Dwight Place,Griswold Avenue,Bronx,40.84427,-73.824146,689566194
Dwight Place,MacDonough Place,Bronx,40.84333,-73.825152,42768091
Dwight Place,Middletown Road,Bronx,40.846644,-73.823957,9561885994
Dwight Place,Spencer Drive,Bronx,40.844234,-73.824095,689566197
Dwight Street,Nelson Street,Brooklyn,40.678509,-74.006154,42488699
Dwight Street,Otsego Street,Brooklyn,40.675777,-74.00933,3789327965
Dwight Street,Van Dyke Street,Brooklyn,40.67369,-74.011803,42488717
Dwight Street,Verona Street,Brooklyn,40.677945,-74.006797,42488702
Dwight Street,Wolcott Street,Brooklyn,40.675299,-74.009921,42488710
Dyckman Street,Fort George Hill,Manhattan,40.861636,-73.924765,1764400286
Dyckman Street,Fort Washington Park Greenway,Manhattan,40.868849,-73.931224,4515465266
Dyckman Street,Harlem River Drive,Manhattan,40.85898,-73.922926,1764424345
Dyckman Street,Henshaw Street,Manhattan,40.867256,-73.929346,42432805
Dyckman Street,Nagle Avenue,Manhattan,40.86155,-73.924705,42432785/1764400286/1764400302
Dyckman Street,Payson Avenue,Manhattan,40.866743,-73.928722,42432802
Dyckman Street,Post Avenue,Manhattan,40.862595,-73.925382,42432789
Dyckman Street,Quisqueya Plaza,Manhattan,40.865854,-73.927659,42432799/42429215
Dyckman Street,Riverside Drive,Manhattan,40.865531,-73.927271,42429215
Dyckman Street,Seaman Avenue,Manhattan,40.866178,-73.928046,42432799
Dyckman Street,Sherman Avenue,Manhattan,40.863574,-73.926012,42427859
Dyckman Street,Staff Street,Manhattan,40.867806,-73.930005,42431666
Dyckman Street,Vermilyea Avenue,Manhattan,40.864544,-73.926636,42432795
Dyer Avenue,Lincoln Tunnel Expressway,Manhattan,40.752224,-73.999424,427841062/427840998
Dyer Avenue,PABT Bus Ramp,Manhattan,40.758272,-73.994462,9307956353/42434434
Dyer Avenue,West 30th Street,Manhattan,40.751654,-73.999453,42434465/427841073/427841071
Dyer Avenue,West 31st Street,Manhattan,40.752224,-73.999424,427841062/427840998
Dyer Avenue,West 34th Street,Manhattan,40.753946,-73.997611,42434427
Dyer Avenue,West 35th Street,Manhattan,40.75461,-73.997112,1533280147/7037071175
Dyer Avenue,West 36th Street,Manhattan,40.755167,-73.996523,42434429/427842070
Dyer Avenue,West 40th Street,Manhattan,40.757665,-73.994811,42424789
Dyer Avenue,West 41st Street,Manhattan,40.758371,-73.994391,42434434
Dyer Avenue,West 42nd Street,Manhattan,40.758978,-73.993937,42434439
Dyre Avenue,East 233rd Street,Bronx,40.889201,-73.831305,42741873
Dyre Avenue,Light Street,Bronx,40.887819,-73.831292,42730431
Dyre Avenue,Lustre Street,Bronx,40.890685,-73.831129,1346462893
Dyre Avenue,Steenwick Avenue,Bronx,40.884717,-73.831313,1348365654
E Road,Hell Gate Greenway Path,Manhattan,40.785849,-73.925405,4159724369
E Road,Hell Gate Pathway,Manhattan,40.785849,-73.925405,4159724369
Eadie Place,Franklin Avenue,Staten Island,40.643629,-74.092303,42985948
Eadie Place,Highview Avenue,Staten Island,40.644382,-74.089804,42985939
Eagan Avenue,Mosely Avenue,Staten Island,40.540051,-74.17346,43016156
Eagan Avenue,Sneden Avenue,Staten Island,40.541113,-74.17411,43011185
Eagle Avenue,East 149th Street,Bronx,40.813896,-73.91181,42756063
Eagle Avenue,East 156th Street,Bronx,40.818995,-73.909739,42756070
Eagle Avenue,East 158th Street,Bronx,40.82035,-73.909181,42756074
Eagle Avenue,East 163rd Street,Bronx,40.823824,-73.907748,42739751
Eagle Avenue,Westchester Avenue,Bronx,40.815978,-73.911035,42756066
Eagle Nest Lane,Frame Place,Queens,40.754773,-73.829948,42820973
Eagle Nest Lane,Maple Avenue,Queens,40.754773,-73.829948,42820973
Eagle Road,Levit Avenue,Staten Island,40.619075,-74.148467,42994597
Eagle Road,Willow Road East,Staten Island,40.61935,-74.14987,447855475
Eagle Street,Franklin Street,Brooklyn,40.734842,-73.95841,42520825
Eagle Street,Manhattan Avenue,Brooklyn,40.73516,-73.955074,42535632
Eagle Street,McGuinness Boulevard,Brooklyn,40.735391,-73.952633,277046426/277046418
Eagle Street,Provost Street,Brooklyn,40.73564,-73.95004,42499743
Eagle Street,West Street,Brooklyn,40.734689,-73.960047,42531618
Eames Place,University Avenue,Bronx,40.869118,-73.900409,42752776
Eames Place,Webb Avenue,Bronx,40.869409,-73.902127,42752259
Earhart Lane,Erskine Place,Bronx,40.860966,-73.822554,42742195
Earhart Lane,Hunter Avenue,Bronx,40.861671,-73.824347,42761614
Earley Avenue,Wade Street,Staten Island,40.615765,-74.140984,42951604
Earley Place,Lafayette Street,Staten Island,40.511009,-74.250689,42976283
Earlybird Road,Hay Road,Manhattan,40.689947,-74.018119,4080383050
East 100th Street,FDR Drive,Manhattan,40.785046,-73.94104,3785522931
East 100th Street,Farragut Road,Brooklyn,40.648142,-73.901658,42493484
East 100th Street,Flatlands Avenue,Brooklyn,40.645165,-73.898341,42494877
East 100th Street,Foster Avenue,Brooklyn,40.649775,-73.903457,42494861
East 100th Street,Glenwood Road,Brooklyn,40.646645,-73.899982,42494865
East 100th Street,Lexington Avenue,Manhattan,40.78843,-73.949065,42447176
East 100th Street,Park Avenue,Manhattan,40.789055,-73.950551,42458960
East 100th Street,Seaview Avenue,Brooklyn,40.635325,-73.887349,42470165/1257569710
East 100th Street,Trucklemans Lane,Brooklyn,40.644479,-73.897566,42494885
East 100th Street,York Avenue,Manhattan,40.785327,-73.941707,5716393833
East 101st Street,Flatlands Avenue,Brooklyn,40.64563,-73.897619,42521892
East 101st Street,Foster Avenue,Brooklyn,40.650244,-73.902734,42521890
East 101st Street,Glenwood Road,Brooklyn,40.647108,-73.899266,42515709
East 101st Street,Lexington Avenue,Manhattan,40.789061,-73.94861,42438949
East 101st Street,Madison Avenue,Manhattan,40.790416,-73.951839,42438963
East 101st Street,Park Avenue,Manhattan,40.789681,-73.950094,42438947
East 101st Street,Seaview Avenue,Brooklyn,40.635781,-73.88665,1257570186/42470167
East 102nd Street,FDR Drive,Manhattan,40.786071,-73.939676,42430491
East 102nd Street,Farragut Road,Brooklyn,40.64901,-73.900144,42493491
East 102nd Street,Flatlands Avenue,Brooklyn,40.646092,-73.896904,42506142
East 102nd Street,Glenwood Road,Brooklyn,40.647572,-73.898554,42506139
East 102nd Street,Lexington Avenue,Manhattan,40.78969,-73.948155,42430479
East 102nd Street,Madison Avenue,Manhattan,40.791047,-73.951381,42430474
East 102nd Street,Park Avenue,Manhattan,40.790367,-73.94977,596776224/42430477
East 102nd Street,Seaview Avenue,Brooklyn,40.636229,-73.885978,42470169/1257570350
East 102nd Street,Shore Parkway Service Road,Brooklyn,40.633409,-73.882873,42487242
East 103rd Street,Farragut Road,Brooklyn,40.649542,-73.899469,42492694
East 103rd Street,Flatlands Avenue,Brooklyn,40.646565,-73.896168,42492709
East 103rd Street,Glenwood Road,Brooklyn,40.648075,-73.897839,42492699
East 103rd Street,Lexington Avenue,Manhattan,40.790318,-73.947689,42434895
East 103rd Street,Madison Avenue,Manhattan,40.791675,-73.95092,42434905
East 103rd Street,Park Avenue,Manhattan,40.790993,-73.949311,596775825/42434894
East 103rd Street,Seaview Avenue,Brooklyn,40.636728,-73.885216,1257570027/42470173
East 104th Street,Farragut Road,Brooklyn,40.650025,-73.898728,42493493
East 104th Street,Flatlands Avenue,Brooklyn,40.647062,-73.895426,1273032441/42508535
East 104th Street,Glenwood Road,Brooklyn,40.648552,-73.897099,42508523
East 104th Street,Lexington Avenue,Manhattan,40.790946,-73.94723,42436619
East 104th Street,Madison Avenue,Manhattan,40.792307,-73.950467,42436610
East 104th Street,Park Avenue,Manhattan,40.791622,-73.948853,596776413/42436614
East 104th Street,Seaview Avenue,Brooklyn,40.63721,-73.88446,42470177/1257569702
East 105th Street,FDR Drive,Manhattan,40.787985,-73.938179,42433510
East 105th Street,Farragut Road,Brooklyn,40.650483,-73.89802,42482076
East 105th Street,Flatlands 10th Street,Brooklyn,40.638272,-73.884372,42482135
East 105th Street,Flatlands 1st Street,Brooklyn,40.645321,-73.892218,42482089
East 105th Street,Flatlands 2nd Street,Brooklyn,40.644797,-73.89164,42478897
East 105th Street,Flatlands 3rd Street,Brooklyn,40.643689,-73.890404,42460102
East 105th Street,Flatlands 4th Street,Brooklyn,40.643168,-73.889823,42482098
East 105th Street,Flatlands 5th Street,Brooklyn,40.642055,-73.888582,42482106
East 105th Street,Flatlands 6th Street,Brooklyn,40.641533,-73.888001,42482108
East 105th Street,Flatlands 7th Street,Brooklyn,40.640427,-73.886762,42482113
East 105th Street,Flatlands 8th Street,Brooklyn,40.639904,-73.886186,42482116
East 105th Street,Flatlands 9th Street,Brooklyn,40.638787,-73.884953,42482126
East 105th Street,Flatlands Avenue,Brooklyn,40.647535,-73.894689,1273032437/42482085
East 105th Street,Foster Avenue,Brooklyn,40.652132,-73.899871,42482071
East 105th Street,Glenwood Road,Brooklyn,40.649035,-73.896356,42482079
East 105th Street,Lexington Avenue,Manhattan,40.791578,-73.946776,42447179
East 105th Street,Madison Avenue,Manhattan,40.792933,-73.950004,42446132
East 105th Street,Park Avenue,Manhattan,40.79225,-73.948393,42459041/596775819
East 105th Street,Seaview Avenue,Brooklyn,40.63769,-73.883719,1257570107/42470180
East 106th Street,FDR Drive,Manhattan,40.788704,-73.937856,42433513
East 106th Street,Flatlands Avenue,Brooklyn,40.647976,-73.893996,42523449/1273032438
East 106th Street,Lexington Avenue,Manhattan,40.79225,-73.946287,42447182
East 106th Street,Madison Avenue,Manhattan,40.793616,-73.949506,42446138
East 106th Street,Park Avenue,Manhattan,40.792928,-73.947898,596776201/7076060066/42450460/7076060068
East 107th Street,Flatlands Avenue,Brooklyn,40.648437,-73.893295,1273032288/42494837
East 107th Street,Lexington Avenue,Manhattan,40.79293,-73.945788,42445823
East 107th Street,Madison Avenue,Manhattan,40.794283,-73.949016,42445843
East 107th Street,Park Avenue,Manhattan,40.793596,-73.947407,596775808/42445817
East 108th Street,Farragut Road,Brooklyn,40.651881,-73.895861,42468391
East 108th Street,Flatlands 10th Street,Brooklyn,40.639638,-73.882234,42468438
East 108th Street,Flatlands 1st Street,Brooklyn,40.646697,-73.890094,42468399
East 108th Street,Flatlands 2nd Street,Brooklyn,40.646174,-73.889521,42468402
East 108th Street,Flatlands 3rd Street,Brooklyn,40.645062,-73.88827,42460105
East 108th Street,Flatlands 4th Street,Brooklyn,40.644548,-73.887697,42468406
East 108th Street,Flatlands 5th Street,Brooklyn,40.643434,-73.886459,42468414
East 108th Street,Flatlands 6th Street,Brooklyn,40.642902,-73.88584,42468416
East 108th Street,Flatlands 7th Street,Brooklyn,40.641801,-73.884643,42468425
East 108th Street,Flatlands 8th Street,Brooklyn,40.641277,-73.884058,42468431
East 108th Street,Flatlands 9th Street,Brooklyn,40.640189,-73.882843,42468436
East 108th Street,Flatlands Avenue,Brooklyn,40.648904,-73.892552,42468396/1273032391
East 108th Street,Glenwood Road,Brooklyn,40.650413,-73.894222,42468394
East 108th Street,Lexington Avenue,Manhattan,40.79356,-73.945329,42436644
East 108th Street,Madison Avenue,Manhattan,40.794913,-73.948556,42436640
East 108th Street,Park Avenue,Manhattan,40.794235,-73.946944,42436641/596776349
East 108th Street,Seaview Avenue,Brooklyn,40.639069,-73.881586,1257569848/42468439
East 108th Street,Stanley Avenue,Brooklyn,40.653454,-73.89761,42468390
East 109th Street,Lexington Avenue,Manhattan,40.794183,-73.944872,42447187
East 109th Street,Madison Avenue,Manhattan,40.795544,-73.948097,42446147
East 109th Street,Park Avenue,Manhattan,40.794862,-73.946487,596776386/42459180
East 10th Street,FDR Drive,Manhattan,40.724188,-73.973536,42430945
East 10th Street,Foster Avenue,Brooklyn,40.631926,-73.967554,42500702
East 10th Street,Kings Highway,Brooklyn,40.607026,-73.962894,42500769
East 10th Street,Quentin Road,Brooklyn,40.607729,-73.962971,42470996
East 10th Street,Roder Avenue,Brooklyn,40.615904,-73.964512,42500748
East 10th Street,Stuyvesant Street,Manhattan,40.730074,-73.987524,3892037906
East 10th Street,Szold Place,Manhattan,40.725334,-73.976214,42421828
East 10th Street,University Place,Manhattan,40.732732,-73.993817,42430861
East 10th Street,West 10th Street,Manhattan,40.733446,-73.995516,42430857
East 110th Street,FDR Drive,Manhattan,40.791308,-73.936123,596800103
East 110th Street,Lexington Avenue,Manhattan,40.794808,-73.944417,42434384
East 110th Street,Madison Avenue,Manhattan,40.796163,-73.947649,42434377
East 110th Street,Park Avenue,Manhattan,40.795484,-73.946031,596776325/42434382
East 111th Street,FDR Drive,Manhattan,40.791907,-73.935649,6402593827
East 111th Street,Lexington Avenue,Manhattan,40.795449,-73.943949,42447192
East 111th Street,Madison Avenue,Manhattan,40.7968,-73.947176,42446152
East 111th Street,Park Avenue,Manhattan,40.796126,-73.945561,42458112/596776314
East 111th Street,West 111th Street,Manhattan,40.797484,-73.948803,42446721
East 112th Street,Lexington Avenue,Manhattan,40.796081,-73.943489,42447196
East 112th Street,Madison Avenue,Manhattan,40.797444,-73.946708,42446155
East 112th Street,Park Avenue,Manhattan,40.796757,-73.945103,596776546/42449413
East 112th Street,West 112th Street,Manhattan,40.798126,-73.948321,42437201
East 114th Street,Pleasant Avenue,Manhattan,40.793757,-73.934108,42445430
East 115th Street,Lexington Avenue,Manhattan,40.79795,-73.942124,42435395
East 115th Street,Madison Avenue,Manhattan,40.799292,-73.945359,42435388
East 115th Street,Park Avenue,Manhattan,40.79862,-73.943744,42435392/596776534
East 115th Street,Pleasant Avenue,Manhattan,40.79439,-73.933672,42435403
East 115th Street,West 115th Street,Manhattan,40.799966,-73.946971,42435387
East 116th Street,Lexington Avenue,Manhattan,40.798634,-73.941622,42447199
East 116th Street,Madison Avenue,Manhattan,40.799978,-73.944841,42446161
East 116th Street,Park Avenue,Manhattan,40.799308,-73.943236,596776497/42458342
East 116th Street,Pleasant Avenue,Manhattan,40.795064,-73.933171,42448278
East 116th Street,West 116th Street,Manhattan,40.800665,-73.946462,42437174
East 117th Street,Lexington Avenue,Manhattan,40.799311,-73.941134,42447201
East 117th Street,Madison Avenue,Manhattan,40.800664,-73.944357,42446164
East 117th Street,Park Avenue,Manhattan,40.799985,-73.942746,42449833/596776474
East 117th Street,Pleasant Avenue,Manhattan,40.795733,-73.932661,42448283
East 117th Street,West 117th Street,Manhattan,40.801342,-73.945968,42449828
East 118th Street,Lexington Avenue,Manhattan,40.79994,-73.940672,42439489
East 118th Street,Madison Avenue,Manhattan,40.801291,-73.9439,42439486
East 118th Street,Park Avenue,Manhattan,40.800615,-73.942286,42439488/596776442
East 118th Street,Pleasant Avenue,Manhattan,40.796363,-73.932209,42439506
East 118th Street,West 118th Street,Manhattan,40.801971,-73.945508,42439485
East 119th Street,Lexington Avenue,Manhattan,40.800568,-73.940208,42435230
East 119th Street,Madison Avenue,Manhattan,40.80192,-73.943435,42435211
East 119th Street,Park Avenue,Manhattan,40.801239,-73.941827,596776624/42435222
East 119th Street,Pleasant Avenue,Manhattan,40.796992,-73.931747,42435240
East 119th Street,West 119th Street,Manhattan,40.802604,-73.945049,42435207
East 11th Street,Gilmore Court,Brooklyn,40.585934,-73.959235,42473891
East 11th Street,Guider Avenue,Brooklyn,40.582854,-73.959007,598788329/598788330
East 11th Street,Lawn Court,Brooklyn,40.58328,-73.959032,42473916
East 11th Street,Neptune Avenue,Brooklyn,40.582175,-73.958929,42473923
East 11th Street,Shore Parkway,Brooklyn,40.584866,-73.959145,42473905/42473893
East 11th Street,University Place,Manhattan,40.733304,-73.993322,42455026
East 11th Street,West 11th Street,Manhattan,40.734046,-73.995064,42449067
East 11th Street,William Court,Brooklyn,40.586619,-73.959287,42473889
East 120th Street,Lexington Avenue,Manhattan,40.801186,-73.939758,42443819
East 120th Street,Madison Avenue,Manhattan,40.802548,-73.942988,42443817
East 120th Street,Paladino Avenue,Manhattan,40.797089,-73.929938,42432324
East 120th Street,Park Avenue,Manhattan,40.801862,-73.941374,596776594/42443818
East 120th Street,Pleasant Avenue,Manhattan,40.797637,-73.931282,42443826
East 120th Street,West 120th Street,Manhattan,40.80323,-73.944622,42429552
East 121st Street,Lexington Avenue,Manhattan,40.80182,-73.939295,42447206
East 121st Street,Madison Avenue,Manhattan,40.803179,-73.94254,42446169
East 121st Street,Park Avenue,Manhattan,40.802497,-73.940913,42456162/596776613
East 121st Street,Sylvan Court,Manhattan,40.80155,-73.93866,3903057548
East 121st Street,Sylvan Place,Manhattan,40.801531,-73.938616,10568682751
East 122nd Street,Lexington Avenue,Manhattan,40.802453,-73.938837,42445189
East 122nd Street,Madison Avenue,Manhattan,40.803812,-73.942077,42445183
East 122nd Street,Park Avenue,Manhattan,40.803125,-73.940447,42445185/596776578
East 123rd Street,Lexington Avenue,Manhattan,40.803077,-73.938378,42447207
East 123rd Street,Madison Avenue,Manhattan,40.804439,-73.94162,42446171
East 123rd Street,Park Avenue,Manhattan,40.803754,-73.939987,42452330/596776659
East 124th Street,Lexington Avenue,Manhattan,40.803708,-73.937921,42438772
East 124th Street,Madison Avenue,Manhattan,40.805063,-73.941147,42438704
East 124th Street,Park Avenue,Manhattan,40.804385,-73.939532,596776656/42438707
East 124th Street,West 124th Street,Manhattan,40.805738,-73.942758,42438702
East 125th Street,Lexington Avenue,Manhattan,40.80438,-73.937425,42444457
East 125th Street,Madison Avenue,Manhattan,40.805739,-73.940643,42444453
East 125th Street,Park Avenue,Manhattan,40.80506,-73.939036,42444456/596776654
East 125th Street,West 125th Street,Manhattan,40.806419,-73.942269,42444452
East 125th Street,Willis Avenue Bridge,Manhattan,40.801765,-73.931213,7641820943
East 126th Street,Lexington Avenue,Manhattan,40.805056,-73.936937,42434129
East 126th Street,Madison Avenue,Manhattan,40.806409,-73.940164,42434122
East 126th Street,Park Avenue,Manhattan,40.80573,-73.938544,589928042/589928028
East 126th Street,West 126th Street,Manhattan,40.807089,-73.94177,42434117
East 127th Street,Lexington Avenue,Manhattan,40.805679,-73.936478,42447208
East 127th Street,Madison Avenue,Manhattan,40.807034,-73.939706,42446177
East 127th Street,Marginal Street,Manhattan,40.803499,-73.931305,9153698196
East 127th Street,Park Avenue,Manhattan,40.806355,-73.938091,589928041/589928029
East 127th Street,West 127th Street,Manhattan,40.807711,-73.941312,42436724
East 128th Street,Lexington Avenue,Manhattan,40.806296,-73.936027,42447209
East 128th Street,Madison Avenue,Manhattan,40.807649,-73.939258,42446182
East 128th Street,Park Avenue,Manhattan,40.806969,-73.937646,589928040/589928030
East 128th Street,West 128th Street,Manhattan,40.808338,-73.940852,42448979
East 129th Street,Lexington Avenue,Manhattan,40.806924,-73.935567,42424757
East 129th Street,Madison Avenue,Manhattan,40.808284,-73.938797,2799368116
East 129th Street,Park Avenue,Manhattan,40.807604,-73.937186,589928033/589928039
East 129th Street,West 129th Street,Manhattan,40.808962,-73.9404,42438984
East 12th Street,Elm Avenue,Brooklyn,40.616919,-73.962668,42513874
East 12th Street,Gilmore Court,Brooklyn,40.586076,-73.957935,42494619
East 12th Street,Gravesend Neck Road,Brooklyn,40.594614,-73.959459,7970509578/7970537891
East 12th Street,Guider Avenue,Brooklyn,40.583024,-73.957192,598788317/42466525/42473870
East 12th Street,Kings Highway,Brooklyn,40.607708,-73.960913,42528442
East 12th Street,Lancaster Avenue,Brooklyn,40.593179,-73.959263,42528466
East 12th Street,Lawn Court,Brooklyn,40.583452,-73.957452,42501445
East 12th Street,Locust Avenue,Brooklyn,40.618321,-73.962932,42523228
East 12th Street,Neptune Avenue,Brooklyn,40.582543,-73.957205,42504896
East 12th Street,Quentin Road,Brooklyn,40.607972,-73.960961,42471003
East 12th Street,Shore Parkway,Brooklyn,40.584936,-73.957632,42480634/598788315/598788318
East 12th Street,Szold Place,Manhattan,40.726527,-73.975321,11998841137/42421837
East 12th Street,University Place,Manhattan,40.733922,-73.992792,42446521
East 12th Street,West 12th Street,Manhattan,40.734681,-73.994601,42439070
East 12th Street,Westminster Road,Brooklyn,40.629653,-73.965079,42501768
East 12th Street,William Court,Brooklyn,40.586758,-73.958032,42497110
East 130th Street,Lexington Avenue,Manhattan,40.807547,-73.935112,42447210
East 130th Street,Madison Avenue,Manhattan,40.808909,-73.938341,42446184
East 130th Street,Park Avenue,Manhattan,40.808229,-73.936728,589928034/589928038
East 130th Street,West 130th Street,Manhattan,40.809587,-73.939945,42448141
East 131st Street,Lexington Avenue,Manhattan,40.808196,-73.934706,371337145
East 131st Street,Madison Avenue,Manhattan,40.809532,-73.937885,42446187
East 131st Street,Park Avenue,Manhattan,40.808858,-73.936264,589928035/589928037
East 131st Street,West 131st Street,Manhattan,40.810207,-73.939495,42438235
East 132nd Street,Lincoln Avenue,Bronx,40.807079,-73.930032,8375510722
East 132nd Street,Locust Avenue,Bronx,40.798582,-73.91089,42770105
East 132nd Street,Madison Avenue,Manhattan,40.810181,-73.937407,42446190
East 132nd Street,Park Avenue,Manhattan,40.809494,-73.935805,589928020/589927991
East 132nd Street,Randall's Island Connector,Bronx,40.799899,-73.913153,42772993
East 132nd Street,Saint Ann's Avenue,Bronx,40.802929,-73.92028,7553992429
East 132nd Street,Walnut Avenue,Bronx,40.799258,-73.91206,42772998
East 132nd Street,West 132nd Street,Manhattan,40.810854,-73.939029,42429530
East 132nd Street,Willis Avenue,Bronx,40.805257,-73.925745,5370086778
East 132nd Street,Willow Avenue,Bronx,40.80036,-73.914178,42750271
East 133rd Street,Locust Avenue,Bronx,40.799174,-73.910295,42770110
East 133rd Street,Saint Ann's Place,Bronx,40.803257,-73.918897,471247737
East 133rd Street,Walnut Avenue,Bronx,40.799854,-73.911463,42775292
East 133rd Street,Willow Avenue,Bronx,40.801006,-73.913712,42750274
East 134th Street,Lincoln Avenue,Bronx,40.808386,-73.929066,42749817
East 134th Street,Locust Avenue,Bronx,40.799768,-73.909689,42764974
East 134th Street,Saint Ann's Avenue,Bronx,40.804277,-73.919323,9908642185/42763131
East 134th Street,Saint Ann's Place,Bronx,40.803914,-73.918439,42719445
East 134th Street,Walnut Avenue,Bronx,40.800451,-73.910863,42764970
East 134th Street,Willis Avenue,Bronx,40.806559,-73.924771,595800977/595801007
East 134th Street,Willow Avenue,Bronx,40.801669,-73.91323,42750278
East 135th Street,Exterior Street,Bronx,40.811448,-73.932058,567820468
East 135th Street,Harlem River Drive,Manhattan,40.811581,-73.934906,7732243576/589928047
East 135th Street,Lincoln Avenue,Bronx,40.80892,-73.928666,42747180/567820415
East 135th Street,Locust Avenue,Bronx,40.800314,-73.909132,6106849938/42747219
East 135th Street,Madison Avenue,Manhattan,40.812078,-73.936119,42437929/2481877071/2481877063
